Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
20210602-MA-MBB1W_S34_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.013417415805715887)	(25.0, 0.013417415805715887)	(26.0, 0.0)	(27.0, 0.013417415805715887)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.026834831611431773)	(33.0, 0.013417415805715887)	(34.0, 0.013417415805715887)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.026834831611431773)	(38.0, 0.12075674225144298)	(39.0, 0.7782101167315214)	(40.0, 3.3946061988461147)	(41.0, 3.4214410304575464)	(42.0, 3.3811887830403986)	(43.0, 2.5090567556688774)	(44.0, 2.992083724674644)	(45.0, 3.5287803569032716)	(46.0, 1.7710988863544985)	(47.0, 2.6029786663088883)	(48.0, 3.1396752985375165)	(49.0, 2.924996645646065)	(50.0, 4.669260700389106)	(51.0, 11.968334898698593)	(52.0, 9.15067757949832)	(53.0, 14.329800080504453)	(54.0, 20.55548101435627)	(55.0, 4.454582047497654)	(56.0, 1.9991949550516703)	(57.0, 1.6771769757144868)	(58.0, 0.4293573057829085)	(59.0, 0.04025224741714766)	(60.0, 0.013417415805715887)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.013417415805715887)	(71.0, 0.013417415805715887)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-MBB1W_S34_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.013825521913452248)	(25.0, 0.0)	(26.0, 0.013825521913452248)	(27.0, 0.013825521913452248)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.027651043826904496)	(31.0, 0.027651043826904496)	(32.0, 0.0)	(33.0, 0.013825521913452248)	(34.0, 0.013825521913452248)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.09677865339416572)	(38.0, 0.12442969722107024)	(39.0, 0.47006774505737653)	(40.0, 2.709802295036647)	(41.0, 5.2122217613714685)	(42.0, 4.202958661689469)	(43.0, 3.3457763030554415)	(44.0, 3.6499377851513866)	(45.0, 1.5069818885662942)	(46.0, 0.8295313148071347)	(47.0, 1.0230886215954655)	(48.0, 1.5346329323931989)	(49.0, 3.013963777132592)	(50.0, 2.9310106456518796)	(51.0, 5.792893681736476)	(52.0, 11.461357666251986)	(53.0, 10.410618000829658)	(54.0, 9.207797594359278)	(55.0, 18.22203788192975)	(56.0, 6.23531038296696)	(57.0, 3.857320613853167)	(58.0, 1.7420157610949842)	(59.0, 0.7604037052398738)	(60.0, 1.2166459283837963)	(61.0, 0.19355730678833144)	(62.0, 0.013825521913452248)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.04147656574035674)	(66.0, 0.027651043826904496)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.013825521913452248)	(70.0, 0.013825521913452248)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.013825521913452248)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-MBS1F_S67_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.00995619275189171)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.029868578255675127)	(35.0, 0.029868578255675127)	(36.0, 0.00995619275189171)	(37.0, 0.0)	(38.0, 0.1393866985264839)	(39.0, 0.5973715651135024)	(40.0, 2.4093986459577916)	(41.0, 2.6881720430107556)	(42.0, 3.375149342891274)	(43.0, 2.6682596575069724)	(44.0, 3.026682596575069)	(45.0, 3.345280764635599)	(46.0, 1.8219832735961874)	(47.0, 2.568697729988057)	(48.0, 3.365193150139382)	(49.0, 2.8076463560334544)	(50.0, 5.446037435284789)	(51.0, 13.679808841098954)	(52.0, 9.040223018717679)	(53.0, 14.207487056949184)	(54.0, 20.679012345679343)	(55.0, 4.221425726802074)	(56.0, 2.0708880923934783)	(57.0, 1.3739545997610574)	(58.0, 0.31859816806053476)	(59.0, 0.04978096375945854)	(60.0, 0.00995619275189171)	(61.0, 0.00995619275189171)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-MBS1F_S67_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.010161052685058203)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.010161052685058203)	(33.0, 0.030483158055174615)	(34.0, 0.010161052685058203)	(35.0, 0.0)	(36.0, 0.010161052685058203)	(37.0, 0.11177157953564025)	(38.0, 0.16257684296093125)	(39.0, 0.3048315805517461)	(40.0, 1.9204389574760057)	(41.0, 3.922166336432445)	(42.0, 3.708784230046225)	(43.0, 3.2413758065335543)	(44.0, 3.5970126505105866)	(45.0, 1.8289894833104812)	(46.0, 0.8941726362851208)	(47.0, 1.2802926383173345)	(48.0, 1.4022252705380336)	(49.0, 2.9263831732967542)	(50.0, 3.383630544124367)	(51.0, 6.5945231926028285)	(52.0, 13.270334806685794)	(53.0, 10.516689529035176)	(54.0, 8.636894782299514)	(55.0, 18.096834832088586)	(56.0, 6.889193720469525)	(57.0, 3.7799115988416316)	(58.0, 1.4733526393334417)	(59.0, 0.5791800030483176)	(60.0, 1.087232637301227)	(61.0, 0.203221053701164)	(62.0, 0.020322105370116406)	(63.0, 0.010161052685058203)	(64.0, 0.0)	(65.0, 0.010161052685058203)	(66.0, 0.010161052685058203)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.010161052685058203)	(78.0, 0.020322105370116406)	(79.0, 0.010161052685058203)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.010161052685058203)	(100.0, 0.015241579027587307)
20210602-MA-MBS1P_S30_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.017274140611504563)	(24.0, 0.05182242183451369)	(25.0, 0.1727414061150456)	(26.0, 0.06909656244601825)	(27.0, 0.0)	(28.0, 0.017274140611504563)	(29.0, 0.034548281223009125)	(30.0, 0.08637070305752279)	(31.0, 0.034548281223009125)	(32.0, 0.017274140611504563)	(33.0, 0.15546726550354104)	(34.0, 0.12091898428053191)	(35.0, 0.0)	(36.0, 0.034548281223009125)	(37.0, 0.034548281223009125)	(38.0, 0.06909656244601825)	(39.0, 0.9328035930212465)	(40.0, 3.1438935912938377)	(41.0, 3.3511832786318934)	(42.0, 3.126619450682333)	(43.0, 2.591121091725688)	(44.0, 3.783036793919501)	(45.0, 4.6985662463292295)	(46.0, 3.3511832786318934)	(47.0, 4.0766971843150746)	(48.0, 3.0229746070133054)	(49.0, 2.539298669891174)	(50.0, 5.130419761616838)	(51.0, 12.558300224563945)	(52.0, 7.686992572119521)	(53.0, 12.29918811539137)	(54.0, 18.863361547762814)	(55.0, 4.6985662463292295)	(56.0, 1.7274140611504538)	(57.0, 1.0191742960787689)	(58.0, 0.3627569528415956)	(59.0, 0.05182242183451369)	(60.0, 0.034548281223009125)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.017274140611504563)	(66.0, 0.0)	(67.0, 0.017274140611504563)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-MBS1P_S30_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0178890876565295)	(24.0, 0.214669051878354)	(25.0, 0.178890876565295)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0894454382826475)	(30.0, 0.0894454382826475)	(31.0, 0.1252236135957065)	(32.0, 0.0894454382826475)	(33.0, 0.071556350626118)	(34.0, 0.071556350626118)	(35.0, 0.0178890876565295)	(36.0, 0.071556350626118)	(37.0, 0.0894454382826475)	(38.0, 0.178890876565295)	(39.0, 0.7513416815742394)	(40.0, 2.7549194991055477)	(41.0, 5.134168157423952)	(42.0, 4.883720930232542)	(43.0, 4.311270125223606)	(44.0, 4.490161001788899)	(45.0, 2.021466905187833)	(46.0, 1.3059033989266526)	(47.0, 1.2164579606440054)	(48.0, 2.0393559928443628)	(49.0, 3.6135957066189652)	(50.0, 2.826475849731666)	(51.0, 4.47227191413237)	(52.0, 13.059033989266672)	(53.0, 9.55277280858679)	(54.0, 6.887298747763819)	(55.0, 16.189624329159212)	(56.0, 6.8157423971377)	(57.0, 3.184257602862259)	(58.0, 1.3953488372092997)	(59.0, 0.5545617173524146)	(60.0, 0.7692307692307689)	(61.0, 0.3041144901610014)	(62.0, 0.035778175313059)	(63.0, 0.035778175313059)	(64.0, 0.0178890876565295)	(65.0, 0.035778175313059)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0178890876565295)	(69.0, 0.0178890876565295)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-MBS1W_S46_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.023185717597959763)	(25.0, 0.011592858798979882)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.03477857639693965)	(31.0, 0.023185717597959763)	(32.0, 0.023185717597959763)	(33.0, 0.046371435195919526)	(34.0, 0.011592858798979882)	(35.0, 0.023185717597959763)	(36.0, 0.03477857639693965)	(37.0, 0.011592858798979882)	(38.0, 0.2318571759795976)	(39.0, 0.7999072571296114)	(40.0, 3.18803616971946)	(41.0, 3.3271504753072167)	(42.0, 3.2923718989102775)	(43.0, 2.735914676559251)	(44.0, 3.396707628101095)	(45.0, 3.7908648272664056)	(46.0, 1.9012288430327047)	(47.0, 2.527243218177616)	(48.0, 3.547414792487831)	(49.0, 2.8750289821470076)	(50.0, 4.764664966380715)	(51.0, 12.613030373290002)	(52.0, 8.706236958033987)	(53.0, 13.946209135172612)	(54.0, 20.044052863436065)	(55.0, 4.335729190818452)	(56.0, 1.727335961048005)	(57.0, 1.449107349872486)	(58.0, 0.45212149316021566)	(59.0, 0.10433572919081895)	(60.0, 0.0)	(61.0, 0.0)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-MBS1W_S46_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.023744509082274805)	(25.0, 0.011872254541137403)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.023744509082274805)	(29.0, 0.05936127270568701)	(30.0, 0.04748901816454961)	(31.0, 0.04748901816454961)	(32.0, 0.0)	(33.0, 0.011872254541137403)	(34.0, 0.035616763623412206)	(35.0, 0.011872254541137403)	(36.0, 0.023744509082274805)	(37.0, 0.15433930903478624)	(38.0, 0.2255728362816106)	(39.0, 0.5817404725157331)	(40.0, 2.4219399263920343)	(41.0, 4.689540543749252)	(42.0, 4.333372907515129)	(43.0, 3.3835925442241503)	(44.0, 3.9534607621987377)	(45.0, 1.5671375994301386)	(46.0, 0.9022913451264418)	(47.0, 1.2584589813605638)	(48.0, 1.875816217499713)	(49.0, 2.9443191262020725)	(50.0, 3.2411254897305035)	(51.0, 6.185444615932607)	(52.0, 11.848510032055076)	(53.0, 10.3051169417073)	(54.0, 9.236614033004996)	(55.0, 17.262258102813423)	(56.0, 6.351656179508536)	(57.0, 3.3242312715184643)	(58.0, 1.5196485812655884)	(59.0, 0.522379199810046)	(60.0, 1.2347144722782888)	(61.0, 0.3205508726107098)	(62.0, 0.023744509082274805)	(63.0, 0.011872254541137403)	(64.0, 0.011872254541137403)	(65.0, 0.0)	(66.0, 0.011872254541137403)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-SCB1F_S54_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.011305822498586825)	(22.0, 0.011305822498586825)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.02261164499717365)	(33.0, 0.02261164499717365)	(34.0, 0.0)	(35.0, 0.02261164499717365)	(36.0, 0.011305822498586825)	(37.0, 0.011305822498586825)	(38.0, 0.23742227247032324)	(39.0, 0.5992085924251019)	(40.0, 1.4358394573205278)	(41.0, 2.487280949689103)	(42.0, 2.76992651215377)	(43.0, 3.7083097795364632)	(44.0, 4.646693046919169)	(45.0, 4.284906726964382)	(46.0, 3.10910118711137)	(47.0, 3.6065573770491826)	(48.0, 3.1882419446014763)	(49.0, 2.589033352176383)	(50.0, 5.155455059355591)	(51.0, 9.745618993781882)	(52.0, 7.213114754098451)	(53.0, 15.99773883550004)	(54.0, 18.982475975127066)	(55.0, 5.483323911814618)	(56.0, 2.6907857546636627)	(57.0, 1.401921989824767)	(58.0, 0.3730921424533653)	(59.0, 0.11305822498586826)	(60.0, 0.0452232899943473)	(61.0, 0.011305822498586825)	(62.0, 0.0)	(63.0, 0.0)	(64.0, 0.0)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.011305822498586825)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
20210602-MA-SCB1F_S54_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.011439029970258526)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.011439029970258526)	(29.0, 0.011439029970258526)	(30.0, 0.011439029970258526)	(31.0, 0.011439029970258526)	(32.0, 0.022878059940517052)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.011439029970258526)	(37.0, 0.22878059940517045)	(38.0, 0.3202928391672387)	(39.0, 0.3774879890185315)	(40.0, 1.15534202699611)	(41.0, 2.642415923129719)	(42.0, 3.2372454815831544)	(43.0, 4.163806909174082)	(44.0, 5.044612216884003)	(45.0, 3.5346602608098716)	(46.0, 1.2239762068176616)	(47.0, 2.1848547243193845)	(48.0, 2.4479524136353272)	(49.0, 3.7062457103637474)	(50.0, 3.5575383207503886)	(51.0, 6.302905513612478)	(52.0, 10.22649279341114)	(53.0, 7.183710821322409)	(54.0, 10.478151452756816)	(55.0, 12.743079386867876)	(56.0, 9.780370624571084)	(57.0, 5.525051475634876)	(58.0, 1.7387325554792992)	(59.0, 0.6749027682452531)	(60.0, 1.1210249370853342)	(61.0, 0.20590253946465342)	(62.0, 0.045756119881034105)	(63.0, 0.022878059940517052)	(64.0, 0.022878059940517052)	(65.0, 0.011439029970258526)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
